rougeLsum,length,str_em,Disambig-F1
23.981900452488688,310.0,33.33333333333333,33.33333333333333
23.09368191721133,335.0,66.66666666666666,66.66666666666666
20.46511627906977,337.0,100.0,50.0
21.29436325678497,374.0,33.33333333333333,19.04761904761905
16.771488469601678,376.0,100.0,75.0
29.698375870069604,330.0,100.0,75.0
11.825192802056556,289.0,50.0,25.0
22.00647249190939,220.0,100.0,100.0
22.285714285714285,268.0,100.0,100.0
12.276214833759589,310.0,100.0,0.0
22.327790973871732,285.0,0.0,10.0
20.091324200913242,362.0,0.0,47.22222222222222
23.167848699763592,314.0,50.0,44.44444444444445
23.70820668693009,258.0,33.33333333333333,33.33333333333333
11.940298507462686,365.0,50.0,0.0
22.844827586206897,370.0,66.66666666666666,66.66666666666666
36.627906976744185,225.0,100.0,80.0
10.555555555555555,314.0,50.0,33.33333333333333
24.68354430379747,238.0,100.0,100.0
11.165048543689318,364.0,50.0,40.0
