rougeLsum,length,str_em,ovscore
33.45454545454545,187.0,60.0,44.802597327306
25.531914893617024,80.0,0.0,0.0
36.87150837988827,118.0,50.0,42.936877145344575
39.31623931623932,104.0,33.33333333333333,36.201399289824565
40.952380952380956,126.0,25.0,31.997023671109222
29.545454545454547,120.0,33.33333333333333,31.38229572304239
36.61971830985915,35.0,33.33333333333333,34.93790601904048
38.297872340425535,98.0,33.33333333333333,35.72948005052482
41.463414634146346,49.0,0.0,0.0
21.383647798742135,98.0,50.0,32.69835454479486
28.235294117647058,88.0,0.0,0.0
35.064935064935064,111.0,50.0,41.87178946793119
42.57425742574257,118.0,40.0,41.26706067833888
44.62809917355372,83.0,66.66666666666666,54.54545454545455
16.617210682492583,288.0,50.0,28.824651500488763
43.333333333333336,91.0,25.0,32.914029430219166
34.85477178423236,163.0,100.0,59.037929997783934
33.69565217391305,109.0,0.0,0.0
19.444444444444443,161.0,50.0,31.18047822311618
41.08108108108108,110.0,33.33333333333333,37.00499114132267
26.589595375722542,135.0,100.0,51.5650999957554
29.493087557603687,146.0,0.0,0.0
25.974025974025977,121.0,25.0,25.48235957188128
29.383886255924175,140.0,25.0,27.10345285010942
37.885462555066084,143.0,100.0,61.55116778345158
49.13793103448276,106.0,80.0,62.69796234933494
40.57971014492753,75.0,33.33333333333333,36.77848562449136
29.508196721311474,75.0,40.0,34.35590005883209
23.12925170068027,224.0,50.0,34.006802040680235
27.424749163879596,210.0,100.0,52.36864440090043
32.29166666666667,122.0,50.0,40.181878170803984
33.898305084745765,156.0,33.33333333333333,33.61463227264071
36.61971830985916,134.0,0.0,0.0
40.79601990049751,135.0,100.0,63.87176207096334
25.806451612903224,67.0,75.0,43.994134506405985
38.0952380952381,117.0,25.0,30.860669992418384
32.38095238095238,92.0,50.0,40.23739080814782
29.268292682926827,96.0,0.0,0.0
38.0952380952381,117.0,0.0,0.0
29.86111111111111,205.0,50.0,38.64007706456543
31.25,98.0,25.0,27.95084971874737
28.260869565217394,106.0,0.0,0.0
46.808510638297875,154.0,0.0,0.0
31.21951219512195,128.0,50.0,39.50918386598359
27.999999999999996,98.0,50.0,37.41657386773941
47.05882352941176,102.0,66.66666666666666,56.01120336112039
30.32258064516129,216.0,0.0,0.0
33.009708737864074,87.0,0.0,0.0
31.645569620253166,102.0,50.0,39.777864208786504
38.70967741935484,89.0,50.0,43.994134506405985
3.6181990009450513,6999.0,100.0,19.021564081181786
35.64356435643565,57.0,50.0,42.21585268381751
29.743589743589745,131.0,50.0,38.563966175427126
31.111111111111107,68.0,100.0,55.7773351022717
36.95652173913043,187.0,0.0,0.0
51.28205128205128,82.0,50.0,50.63696835418333
35.43307086614173,150.0,33.33333333333333,34.367169831173534
