rougeLsum,length,str_em,Disambig-F1
30.76923076923077,199.0,33.33333333333333,33.33333333333333
38.63636363636363,85.0,66.66666666666666,66.66666666666666
37.49999999999999,107.0,100.0,25.0
32.850241545893724,116.0,16.666666666666664,22.22222222222222
50.0,137.0,100.0,75.0
43.11926605504587,126.0,50.0,55.55555555555556
21.296296296296294,147.0,50.0,25.0
42.62295081967214,66.0,100.0,100.0
30.303030303030297,160.0,100.0,100.0
22.37762237762238,77.0,100.0,50.0
29.00763358778626,185.0,0.0,10.0
45.454545454545446,63.0,50.0,72.22222222222221
24.489795918367346,209.0,50.0,44.44444444444445
26.47058823529412,11.0,16.666666666666664,38.888888888888886
2.160702228224173,5492.0,100.0,0.0
30.4,37.0,33.33333333333333,33.33333333333333
41.37931034482758,171.0,100.0,100.0
14.953271028037381,168.0,0.0,33.33333333333333
28.83720930232558,168.0,100.0,100.0
26.573426573426573,105.0,50.0,40.0
