rougeLsum,length,str_em,Disambig-F1
48.9795918367347,91.0,100.0,66.66666666666666
45.751633986928105,97.0,100.0,66.66666666666666
47.19101123595507,111.0,100.0,75.0
36.05150214592275,146.0,50.0,11.11111111111111
26.666666666666668,86.0,50.0,50.0
44.18604651162791,85.0,50.0,50.0
20.481927710843376,102.0,50.0,50.0
28.901734104046245,115.0,100.0,100.0
28.235294117647058,105.0,100.0,100.0
24.39024390243903,102.0,0.0,0.0
33.77777777777778,118.0,0.0,0.0
28.378378378378383,82.0,0.0,22.22222222222222
42.10526315789473,113.0,50.0,41.666666666666664
36.12903225806451,98.0,16.666666666666664,23.333333333333332
27.513227513227513,118.0,50.0,41.666666666666664
29.13907284768212,89.0,33.33333333333333,33.33333333333333
40.35087719298245,112.0,50.0,50.0
23.2258064516129,131.0,50.0,25.0
42.622950819672134,80.0,100.0,100.0
38.00904977375566,110.0,33.33333333333333,16.666666666666664
