rougeLsum,length,str_em,Disambig-F1,ovscore
34.146341463414636,41.0,0.0,0.0,0.0
59.70149253731344,25.0,100.0,100.0,77.26674092862558
9.523809523809524,1.0,50.0,50.0,21.821789023599237
26.31578947368421,20.0,0.0,0.0,0.0
28.84615384615385,17.0,50.0,50.0,37.9777262656375
33.07086614173229,45.0,0.0,40.0,36.370793855362734
25.0,47.0,0.0,0.0,0.0
32.35294117647059,12.0,0.0,33.33333333333333,32.839478871459264
12.244897959183671,10.0,33.33333333333333,33.33333333333333,20.20305089104421
45.070422535211264,16.0,25.0,25.0,33.56725433186756
25.806451612903224,9.0,33.33333333333333,33.33333333333333,29.329423004270655
32.6530612244898,13.0,33.33333333333333,33.33333333333333,32.9914439536929
40.28776978417266,53.0,33.33333333333333,24.57912457912458,31.46804907426374
47.05882352941177,18.0,0.0,50.0,48.507125007266595
46.15384615384615,20.0,75.0,75.0,58.83484054145521
37.61467889908256,135.0,0.0,0.0,0.0
27.777777777777775,5.0,0.0,55.45454545454545,39.24798135451096
27.45098039215686,18.0,40.0,40.0,33.13667478318056
23.188405797101446,32.0,33.33333333333333,33.33333333333333,27.80192187427663
60.0,17.0,50.0,50.0,54.772255750516614
18.947368421052634,9.0,25.0,25.0,21.764287503300352
29.166666666666664,201.0,100.0,39.047619047619044,33.74742788552764
33.33333333333333,24.0,0.0,26.666666666666668,29.814239699997195
9.09090909090909,1.0,50.0,64.28571428571428,24.174688920761405
43.2,52.0,33.33333333333333,16.666666666666664,26.832815729997478
53.191489361702125,55.0,100.0,50.0,51.57106231293967
31.506849315068497,77.0,0.0,0.0,0.0
67.9245283018868,25.0,25.0,38.07692307692307,50.85623894063763
16.0,9.0,25.0,25.0,20.0
45.45454545454545,75.0,100.0,59.72222222222222,52.10226928499818
32.72727272727273,27.0,40.0,33.33333333333333,33.028912953790815
31.506849315068497,173.0,100.0,88.88888888888889,52.92077879251295
26.666666666666668,18.0,40.0,35.0,30.550504633038933
36.36363636363637,43.0,50.0,50.0,42.640143271122085
32.25806451612903,71.0,0.0,0.0,0.0
40.322580645161295,56.0,50.0,50.0,44.90132550669373
34.04255319148937,19.0,33.33333333333333,33.33333333333333,33.68607684266076
27.27272727272727,9.0,0.0,0.0,0.0
71.64179104477611,25.0,100.0,100.0,84.64147390303178
24.365482233502537,130.0,0.0,0.0,0.0
44.117647058823536,156.0,25.0,25.0,33.21055820775357
33.80281690140844,24.0,50.0,50.0,41.11132258965189
17.97752808988764,18.0,0.0,0.0,0.0
50.27932960893855,105.0,50.0,16.666666666666664,28.948036665992436
38.8663967611336,162.0,25.0,37.5,38.17708577854667
30.769230769230766,18.0,25.0,25.0,27.735009811261456
36.36363636363637,24.0,0.0,0.0,0.0
71.55963302752293,42.0,0.0,66.66666666666666,69.06983568704113
28.571428571428577,24.0,50.0,50.0,37.79644730092273
25.0,9.0,50.0,50.0,35.35533905932738
54.94505494505494,25.0,66.66666666666666,66.66666666666666,60.52275326688024
32.25806451612903,120.0,33.33333333333333,12.12121212121212,19.773892955605525
37.37373737373737,76.0,66.66666666666666,61.11111111111111,47.790695928014586
28.985507246376805,15.0,50.0,20.0,24.07717061715384
20.58823529411765,10.0,0.0,0.0,0.0
41.86046511627907,19.0,0.0,50.0,45.749571099781406
30.18867924528302,11.0,0.0,45.0,36.85770701003707
48.78048780487805,40.0,50.0,78.57142857142858,61.9092288212381
16.3265306122449,11.0,50.0,50.0,28.571428571428573
52.63157894736843,19.0,50.0,25.324675324675322,36.508596914523054
36.52173913043478,115.0,50.0,50.0,42.73273869671518
20.0,18.0,33.33333333333333,68.88888888888887,37.11842908553347
34.883720930232556,20.0,33.33333333333333,33.33333333333333,34.09971697352367
53.57142857142857,18.0,50.0,50.0,51.75491695067657
47.88732394366197,28.0,75.0,75.0,59.92953608843179
37.735849056603776,12.0,50.0,0.0,0.0
20.93023255813954,27.0,0.0,0.0,0.0
40.64171122994652,73.0,80.0,66.66666666666666,52.05235263972002
20.325203252032523,180.0,0.0,20.000000000000004,20.1619459636378
62.857142857142854,14.0,100.0,57.14285714285715,59.93193418115152
34.78260869565217,14.0,66.66666666666666,66.66666666666666,48.15434123430768
11.864406779661014,258.0,50.0,0.0,0.0
32.786885245901644,15.0,33.33333333333333,33.33333333333333,33.05898024536432
0.0,2.0,0.0,0.0,0.0
56.71641791044776,32.0,100.0,100.0,75.31030335249471
30.952380952380953,24.0,0.0,15.0,21.547290184283366
56.4102564102564,51.0,0.0,30.008525149190106,41.143512224401086
36.666666666666664,13.0,0.0,12.5,21.40872096444188
53.84615384615385,18.0,66.66666666666666,66.66666666666666,59.9144689515278
44.89795918367347,16.0,50.0,50.0,47.380354147934284
33.84615384615384,16.0,100.0,39.28571428571429,36.46464492724877
45.82043343653251,153.0,40.0,43.07692307692307,44.427505967551056
50.943396226415096,47.0,75.0,91.66666666666666,68.33601774141303
35.39823008849558,35.0,0.0,40.00000000000001,37.6288347353439
50.98039215686274,17.0,100.0,50.0,50.48781642974013
32.83582089552239,35.0,50.0,75.0,49.62546289118298
28.57142857142857,6.0,100.0,100.0,53.452248382484875
51.99999999999999,20.0,50.0,50.0,50.99019513592784
35.84905660377359,124.0,100.0,20.0,26.776503357897045
43.95604395604395,30.0,50.0,50.0,46.88072309384954
17.391304347826082,2.0,40.0,40.0,26.375218935831477
0.0,2.0,0.0,0.0,0.0
25.71428571428572,14.0,0.0,16.666666666666664,20.701966780270627
23.684210526315788,11.0,0.0,0.0,0.0
24.691358024691358,22.0,20.0,20.0,22.22222222222222
28.07017543859649,12.0,100.0,70.83333333333333,44.59040360399591
27.6595744680851,21.0,100.0,50.0,37.1884218998905
31.343283582089555,63.0,0.0,0.0,0.0
30.985915492957744,28.0,25.0,17.142857142857142,23.04749710351253
25.882352941176467,42.0,0.0,0.0,0.0
24.390243902439025,13.0,0.0,40.00000000000001,31.234752377721218
34.10852713178294,46.0,0.0,25.0,29.20125302610444
0.0,2.0,0.0,0.0,0.0
5.405405405405405,2.0,0.0,0.0,0.0
17.64705882352941,37.0,0.0,0.0,0.0
3.508771929824561,1.0,0.0,22.5,8.885233166386385
60.0,26.0,25.0,25.0,38.72983346207417
38.80597014925373,14.0,0.0,35.55555555555556,37.14522617415354
35.78947368421053,25.0,0.0,0.0,0.0
44.99999999999999,33.0,100.0,50.0,47.43416490252569
33.33333333333333,14.0,40.0,40.0,36.51483716701107
47.05882352941176,19.0,33.33333333333333,55.55555555555555,51.13099925649136
27.027027027027028,19.0,0.0,0.0,0.0
32.10702341137123,183.0,33.33333333333333,35.35353535353536,33.691197474573386
