rougeLsum,length,str_em,Disambig-F1
45.581395348837205,110.0,66.66666666666666,33.33333333333333
40.0,158.0,66.66666666666666,66.66666666666666
43.29896907216495,124.0,100.0,50.0
25.671641791044774,233.0,66.66666666666666,25.0
28.220858895705526,86.0,75.0,35.0
58.42696629213484,88.0,50.0,25.0
1.0191701043436059,7895.0,50.0,0.0
26.262626262626267,136.0,100.0,100.0
54.81481481481482,87.0,100.0,100.0
22.0,134.0,50.0,50.0
31.8407960199005,127.0,0.0,10.0
38.46153846153846,86.0,50.0,16.666666666666664
29.35779816513761,140.0,50.0,0.0
34.73053892215569,109.0,16.666666666666664,8.333333333333332
30.927835051546392,126.0,50.0,54.166666666666664
36.15819209039548,86.0,33.33333333333333,33.33333333333333
37.09090909090909,159.0,50.0,75.0
21.71945701357466,172.0,50.0,0.0
29.72972972972973,107.0,50.0,50.0
19.82758620689655,195.0,50.0,40.0
44.76190476190476,98.0,0.0,0.0
47.540983606557376,146.0,60.0,60.0
25.0,121.0,100.0,33.33333333333333
22.222222222222218,172.0,50.0,25.0
27.77777777777778,177.0,100.0,25.0
39.06976744186046,130.0,50.0,50.0
25.53191489361702,50.0,0.0,0.0
27.035330261136707,535.0,66.66666666666666,61.61616161616161
41.66666666666667,217.0,100.0,88.88888888888889
36.09022556390977,98.0,100.0,100.0
3.604902667627974,2548.0,100.0,33.33333333333333
32.88888888888889,132.0,100.0,100.0
34.08071748878923,137.0,100.0,100.0
39.21568627450981,97.0,0.0,17.85714285714286
46.540880503144656,90.0,50.0,33.33333333333333
41.836734693877546,110.0,50.0,70.0
39.57219251336899,95.0,50.0,50.0
33.6734693877551,111.0,60.0,60.0
31.413612565445025,112.0,100.0,0.0
26.022304832713754,185.0,50.0,40.0
44.23076923076923,101.0,66.66666666666666,66.66666666666666
32.98969072164948,97.0,40.0,26.666666666666668
42.32365145228216,146.0,60.0,20.0
36.681222707423586,148.0,100.0,50.0
40.609137055837564,136.0,50.0,22.222222222222225
27.510917030567683,345.0,16.666666666666664,11.666666666666668
44.73684210526316,81.0,50.0,50.0
19.54022988505747,148.0,0.0,35.0
46.42857142857142,78.0,100.0,67.1957671957672
28.57142857142857,170.0,100.0,100.0
38.14432989690722,110.0,100.0,77.49999999999999
35.175879396984925,129.0,25.0,25.0
27.450980392156865,183.0,50.0,58.11688311688312
48.99328859060403,144.0,50.0,16.666666666666664
35.40983606557377,192.0,25.0,35.0
32.20338983050847,176.0,100.0,57.14285714285715
19.491525423728813,159.0,0.0,0.0
1.1811446365295821,8742.0,66.66666666666666,0.0
26.589595375722542,131.0,50.0,50.0
41.93548387096774,116.0,100.0,100.0
43.75,144.0,100.0,50.0
43.39622641509433,49.0,33.33333333333333,33.33333333333333
44.17670682730924,159.0,50.0,0.0
27.50716332378223,259.0,40.0,80.44444444444444
24.0,46.0,0.0,0.0
26.38297872340426,174.0,100.0,33.33333333333333
30.8300395256917,120.0,100.0,33.33333333333333
40.67796610169491,153.0,50.0,25.0
0.9919591192605395,12596.0,100.0,66.66666666666666
36.00000000000001,36.0,33.33333333333333,33.33333333333333
39.688715953307394,138.0,50.0,22.22222222222222
20.388349514563103,154.0,0.0,21.428571428571427
49.586776859504134,62.0,75.0,75.0
32.47863247863248,152.0,0.0,0.0
35.0,153.0,50.0,50.0
44.554455445544555,115.0,40.0,40.0
43.36283185840708,114.0,33.33333333333333,33.33333333333333
23.045267489711932,189.0,50.0,50.0
45.45454545454546,44.0,25.0,0.0
20.876826722338205,389.0,100.0,45.0
32.55813953488372,105.0,33.33333333333333,33.33333333333333
26.556016597510375,182.0,100.0,50.0
42.65402843601896,135.0,33.33333333333333,33.33333333333333
25.339366515837103,180.0,100.0,100.0
22.740524781341108,268.0,0.0,22.22222222222222
1.1518841533651472,5877.0,50.0,41.666666666666664
26.506024096385545,96.0,25.0,25.0
34.645669291338585,170.0,75.0,66.66666666666666
52.98507462686567,138.0,60.0,20.0
28.901734104046245,244.0,0.0,80.0
1.5201046093494606,11251.0,80.0,16.0
22.939068100358426,207.0,50.0,50.0
22.77904328018223,348.0,50.0,75.0
32.48730964467005,128.0,50.0,50.0
40.0,135.0,33.33333333333333,33.33333333333333
36.7816091954023,180.0,100.0,66.66666666666666
33.33333333333333,135.0,100.0,100.0
29.357798165137616,85.0,100.0,58.33333333333333
45.39007092198582,167.0,25.0,0.0
32.075471698113205,99.0,50.0,50.0
36.74698795180723,223.0,75.0,66.66666666666666
54.545454545454554,142.0,100.0,82.85714285714285
23.575638506876224,409.0,50.0,58.333333333333336
38.51851851851852,73.0,25.0,0.0
46.42857142857143,56.0,50.0,50.0
49.33333333333333,171.0,50.0,66.66666666666666
38.21138211382113,168.0,100.0,83.33333333333333
17.813765182186234,193.0,50.0,50.0
39.50617283950618,175.0,66.66666666666666,0.0
33.61823361823362,262.0,33.33333333333333,48.148148148148145
40.51282051282051,246.0,0.0,16.666666666666664
32.40223463687151,123.0,50.0,0.0
2.67721326437481,2867.0,100.0,100.0
30.76923076923077,132.0,0.0,50.0
47.5177304964539,149.0,50.0,45.0
21.65242165242165,276.0,100.0,78.57142857142858
37.735849056603776,102.0,50.0,50.0
36.55172413793104,197.0,50.0,30.769230769230766
35.95505617977528,154.0,50.0,50.0
37.32057416267943,105.0,33.33333333333333,35.55555555555556
