rougeLsum,length,str_em,Disambig-F1
33.33333333333333,20.0,0.0,0.0
32.87671232876712,17.0,66.66666666666666,66.66666666666666
1.0460934946060807,11029.0,100.0,100.0
2.025530119210887,7919.0,100.0,50.0
25.531914893617024,13.0,50.0,50.0
1.788793103448276,7906.0,100.0,32.142857142857146
0.9240720776220546,12539.0,100.0,0.0
37.03703703703704,7.0,100.0,100.0
1.3551301355130136,7726.0,100.0,66.66666666666666
10.888252148997136,264.0,100.0,0.0
29.357798165137616,40.0,0.0,10.0
31.19266055045871,40.0,0.0,47.22222222222222
34.48275862068966,21.0,50.0,44.44444444444445
1.394376016732512,6413.0,100.0,44.44444444444444
8.51063829787234,2.0,50.0,54.166666666666664
2.302771855010661,4849.0,100.0,33.33333333333333
18.91891891891892,8.0,50.0,75.0
53.06122448979592,26.0,0.0,33.33333333333333
0.8071822749361668,11157.0,100.0,14.285714285714288
0.0,2.0,0.0,0.0
