rougeLsum,length,str_em,Disambig-F1,ovscore
16.3265306122449,11.0,50.0,50.0,28.571428571428573
50.0,18.0,0.0,37.91208791208791,43.538539199247325
29.333333333333332,14.0,0.0,0.0,0.0
6.0606060606060606,3.0,33.33333333333333,68.88888888888887,20.433022720792373
39.6551724137931,52.0,66.66666666666666,33.33333333333333,36.357104951574044
10.0,2.0,50.0,50.0,22.360679774997898
34.21052631578947,33.0,100.0,75.0,50.653622512947784
18.42105263157895,35.0,50.0,50.0,30.3488489333442
20.0,11.0,0.0,0.0,0.0
42.10526315789473,61.0,100.0,56.666666666666664,48.84633980433643
36.92307692307693,69.0,0.0,25.0,30.38218101251
62.857142857142854,14.0,100.0,57.14285714285715,59.93193418115152
34.78260869565217,14.0,66.66666666666666,66.66666666666666,48.15434123430768
29.714285714285715,133.0,100.0,75.0,47.20774754816659
44.70588235294118,20.0,100.0,33.33333333333333,38.60305788964616
8.51063829787234,6.0,0.0,4.761904761904763,6.366070140792304
