rougeLsum,length,str_em,Disambig-F1,ovscore
35.1219512195122,128.0,100.0,50.0,41.90581774617469
21.42857142857143,143.0,50.0,50.0,32.732683535398856
47.91666666666666,124.0,66.66666666666666,22.22222222222222,32.63150034575202
22.790697674418603,335.0,33.33333333333333,12.12121212121212,16.620796638610425
25.092250922509223,396.0,0.0,23.14814814814815,24.100604592514905
25.581395348837212,199.0,50.0,33.33333333333333,29.20125302610444
29.931972789115648,111.0,50.0,50.0,38.685897164933145
28.115015974440897,173.0,100.0,50.0,37.49334339215489
42.05607476635514,85.0,50.0,50.0,45.856338038680725
29.82456140350877,161.0,100.0,78.57142857142858,48.40824718981235
40.33613445378151,79.0,50.0,50.0,44.908871313907184
38.57142857142858,189.0,50.0,30.769230769230766,34.450155105792874
42.519685039370074,140.0,50.0,50.0,46.10839676207039
38.52459016393443,137.0,33.33333333333333,68.88888888888887,51.51617426879892
