rougeLsum,length,str_em,Disambig-F1
25.64102564102564,320.0,66.66666666666666,33.33333333333333
33.333333333333336,99.0,66.66666666666666,66.66666666666666
37.62376237623762,129.0,100.0,75.0
38.311688311688314,202.0,83.33333333333334,66.66666666666666
18.229166666666664,305.0,100.0,25.0
48.1283422459893,94.0,25.0,30.555555555555557
17.20430107526882,119.0,50.0,25.0
26.315789473684205,88.0,100.0,100.0
40.50632911392405,88.0,100.0,100.0
15.340909090909093,274.0,100.0,50.0
26.08695652173913,62.0,0.0,12.5
34.66666666666667,79.0,50.0,50.0
38.095238095238095,106.0,50.0,50.0
39.269406392694066,156.0,66.66666666666666,30.0
30.136986301369863,89.0,50.0,54.166666666666664
39.130434782608695,93.0,33.33333333333333,33.33333333333333
37.69230769230769,140.0,100.0,100.0
28.31858407079646,169.0,50.0,16.666666666666664
29.166666666666668,97.0,50.0,37.5
29.069767441860467,56.0,0.0,0.0
36.63003663003663,189.0,80.0,40.0
30.64516129032258,64.0,100.0,33.33333333333333
42.25352112676057,80.0,100.0,100.0
33.18385650224215,146.0,100.0,100.0
31.746031746031743,24.0,50.0,50.0
15.0,149.0,0.0,16.666666666666664
37.96791443850267,264.0,66.66666666666666,62.22222222222222
45.52845528455284,148.0,100.0,77.77777777777777
38.18181818181819,76.0,100.0,100.0
38.18181818181818,152.0,33.33333333333333,33.33333333333333
31.1284046692607,152.0,100.0,100.0
27.72277227722772,111.0,100.0,100.0
37.944664031620555,134.0,0.0,0.0
32.20338983050848,154.0,50.0,50.0
22.492401215805476,266.0,50.0,20.0
38.0952380952381,74.0,50.0,50.0
38.51851851851852,61.0,60.0,60.0
40.78947368421053,77.0,50.0,50.0
28.571428571428566,66.0,50.0,50.0
32.88590604026845,180.0,33.33333333333333,0.0
17.836812144212523,418.0,40.0,40.0
63.33333333333333,83.0,80.0,40.0
51.006711409395976,71.0,100.0,50.0
27.652733118971057,239.0,50.0,50.0
29.743589743589745,269.0,16.666666666666664,16.666666666666664
29.87551867219917,161.0,50.0,50.0
24.827586206896555,118.0,0.0,50.0
22.06896551724138,108.0,33.33333333333333,33.33333333333333
31.016042780748666,148.0,100.0,85.0
