rougeLsum,length,str_em,Disambig-F1
10.94736842105263,390.0,50.0,50.0
18.18181818181818,369.0,66.66666666666666,66.66666666666666
29.184549356223176,366.0,33.33333333333333,12.12121212121212
40.39087947882736,180.0,0.0,0.0
13.777777777777779,379.0,100.0,0.0
27.272727272727277,30.0,50.0,50.0
18.75,384.0,0.0,50.0
37.810945273631845,258.0,100.0,45.0
16.56050955414013,380.0,100.0,78.57142857142858
33.05084745762712,287.0,50.0,50.0
27.73109243697479,364.0,50.0,39.86013986013985
22.31075697211155,374.0,50.0,0.0
26.923076923076923,341.0,33.33333333333333,33.33333333333333
21.002386634844868,332.0,66.66666666666666,66.66666666666666
16.43835616438356,364.0,100.0,0.0
22.17659137577002,378.0,100.0,48.80952380952381
9.35960591133005,350.0,50.0,0.0
18.71657754010695,283.0,33.33333333333333,33.33333333333333
34.86590038314177,343.0,60.0,36.666666666666664
15.384615384615385,362.0,50.0,0.0
11.954022988505747,382.0,100.0,57.14285714285715
28.18181818181818,152.0,66.66666666666666,66.66666666666666
22.145328719723185,223.0,100.0,75.0
24.678663239074556,314.0,100.0,33.33333333333333
14.814814814814817,387.0,0.0,0.0
26.697892271662766,323.0,100.0,100.0
21.01010101010101,396.0,0.0,18.0
19.95841995841996,403.0,0.0,4.761904761904763
16.625916870415647,334.0,0.0,26.666666666666668
28.30188679245283,328.0,100.0,100.0
21.052631578947366,401.0,100.0,100.0
17.738359201773836,372.0,100.0,50.0
45.807770961145195,301.0,60.0,60.0
26.126126126126124,349.0,100.0,91.66666666666666
30.76923076923077,290.0,100.0,83.33333333333334
19.94750656167979,314.0,100.0,57.14285714285715
22.626262626262626,402.0,50.0,75.0
39.26380368098159,87.0,100.0,87.5
22.00647249190939,250.0,100.0,100.0
46.24746450304259,339.0,100.0,25.0
14.782608695652172,384.0,0.0,25.0
19.861431870669747,361.0,40.0,52.0
23.34494773519164,406.0,33.33333333333333,16.666666666666664
21.637426900584796,237.0,0.0,26.666666666666668
20.54054054054054,285.0,0.0,0.0
26.765799256505574,363.0,20.0,20.0
30.0,412.0,100.0,75.0
24.1025641025641,291.0,100.0,53.333333333333336
23.18181818181818,338.0,16.666666666666664,13.333333333333334
26.614481409001954,376.0,50.0,60.17857142857142
37.00787401574803,181.0,0.0,0.0
21.33333333333333,363.0,0.0,13.333333333333334
24.034334763948497,135.0,50.0,50.0
15.454545454545453,388.0,100.0,100.0
22.009569377990427,335.0,0.0,0.0
20.51282051282051,214.0,0.0,50.0
27.616926503340757,330.0,25.0,43.75
16.49048625792812,410.0,50.0,50.0
22.527472527472526,300.0,0.0,40.079365079365076
17.19457013574661,354.0,50.0,50.0
23.214285714285715,345.0,50.0,25.0
23.66412213740458,199.0,80.0,88.00000000000001
22.16867469879518,316.0,66.66666666666666,88.88888888888889
25.16268980477224,344.0,100.0,50.0
27.5049115913556,377.0,0.0,26.666666666666668
20.915032679738562,259.0,50.0,70.12987012987013
29.840142095914747,419.0,60.0,40.0
18.326693227091635,381.0,33.33333333333333,16.666666666666664
27.82608695652174,378.0,100.0,100.0
34.25925925925925,135.0,0.0,0.0
21.408450704225356,267.0,80.0,0.0
20.21857923497268,270.0,50.0,58.333333333333336
17.338709677419356,382.0,0.0,33.33333333333333
23.84937238493724,397.0,100.0,0.0
29.82107355864811,406.0,83.33333333333334,53.70370370370371
22.17821782178218,408.0,66.66666666666666,16.666666666666664
24.897959183673468,392.0,100.0,100.0
27.49529190207156,408.0,66.66666666666666,16.666666666666664
20.956719817767656,370.0,66.66666666666666,17.85714285714286
21.55009451795841,413.0,33.33333333333333,26.190476190476193
33.59375,167.0,100.0,0.0
16.27906976744186,427.0,66.66666666666666,76.19047619047619
22.55192878338279,272.0,100.0,62.857142857142854
26.08695652173913,142.0,33.33333333333333,33.33333333333333
18.130311614730875,271.0,0.0,0.0
37.94037940379404,281.0,100.0,50.0
21.24248496993988,398.0,75.0,75.0
19.002375296912117,311.0,0.0,50.0
20.224719101123597,339.0,100.0,50.0
20.253164556962027,393.0,50.0,20.0
49.43820224719101,98.0,66.66666666666666,66.66666666666666
28.019323671497588,288.0,20.0,20.0
30.73286052009456,304.0,33.33333333333333,16.666666666666664
8.637873754152823,235.0,0.0,0.0
25.1231527093596,315.0,100.0,66.66666666666666
31.422505307855626,365.0,66.66666666666666,48.148148148148145
20.767494356659142,357.0,50.0,0.0
19.64735516372796,293.0,66.66666666666666,66.66666666666666
13.24200913242009,365.0,0.0,0.0
29.540918163672657,391.0,66.66666666666666,55.55555555555555
14.662756598240467,293.0,0.0,0.0
23.31838565022422,356.0,33.33333333333333,33.33333333333333
15.659955257270694,384.0,100.0,50.0
20.233463035019454,223.0,100.0,66.66666666666666
16.0676532769556,382.0,0.0,0.0
17.283950617283953,319.0,50.0,50.0
45.56962025316456,48.0,100.0,85.0
18.028169014084508,290.0,33.33333333333333,33.33333333333333
15.816326530612242,314.0,33.33333333333333,27.777777777777775
25.063938618925828,272.0,33.33333333333333,16.666666666666664
20.793950850661627,402.0,75.0,60.0
20.43343653250774,225.0,0.0,40.0
21.476510067114095,234.0,100.0,100.0
14.373716632443534,397.0,100.0,66.66666666666666
12.653061224489798,420.0,100.0,60.0
17.24137931034483,373.0,50.0,50.0
17.23446893787575,387.0,66.66666666666666,33.33333333333333
17.91666666666667,400.0,66.66666666666666,0.0
1.4088820826952528,5955.0,75.0,25.0
28.888888888888886,383.0,50.0,28.571428571428577
20.11494252873563,272.0,50.0,50.0
30.45685279187817,290.0,100.0,37.5
16.707616707616708,309.0,0.0,0.0
24.289405684754524,278.0,100.0,50.0
16.414686825053995,393.0,50.0,16.666666666666664
43.55555555555555,134.0,83.33333333333334,100.0
15.573770491803277,401.0,20.0,24.444444444444446
16.122004357298476,325.0,0.0,22.22222222222222
26.108374384236456,307.0,50.0,50.0
31.062670299727518,243.0,50.0,75.0
25.32588454376164,400.0,100.0,100.0
15.724815724815727,352.0,100.0,50.0
28.363636363636363,181.0,100.0,100.0
34.99079189686925,365.0,83.33333333333334,46.666666666666664
27.69953051643192,334.0,100.0,29.166666666666668
16.494845360824744,390.0,50.0,70.0
13.095238095238097,276.0,50.0,50.0
20.930232558139537,271.0,50.0,50.0
38.51203501094092,317.0,50.0,27.777777777777775
18.818380743982495,368.0,100.0,100.0
22.598870056497177,351.0,33.33333333333333,0.0
27.986348122866893,155.0,50.0,50.0
23.041474654377883,339.0,100.0,0.0
23.58490566037736,289.0,0.0,11.538461538461538
29.239766081871345,97.0,100.0,87.5
